GeneID	GeneName	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000027375	Mal	74.8950401385708	2.99527186553794	0.870771961234128	3.4397890594603	0.000582167735462543	0.0167540109414817
ENSMUSG00000002266	Zim1	93.7905051191927	-3.3768587140334	0.981988447234065	-3.43879678375534	0.000584305674264784	0.0167540109414817
ENSMUSG00000060771	Tsga10	48.0468236996415	-3.44014860556973	1.00114481093081	-3.4362147893183	0.000589903095805706	0.0168721156123677
ENSMUSG00000025068	Gsto1	139.831954163135	2.48465286798387	0.723712096719229	3.43320621452568	0.000596488240829263	0.0170178095108589
ENSMUSG00000001123	Lgals9	180.060068272983	2.34937772256415	0.684464411923711	3.43243225160699	0.000598193315554413	0.0170238955538827
ENSMUSG00000038775	Vill	67.5301159793413	3.08659095997152	0.901680981059487	3.4231518960783	0.000618994774137126	0.0175720606031166
ENSMUSG00000026609	Ush2a	61.3514129568835	-3.62807243817725	1.06079605529375	-3.42014133637834	0.00062588608412044	0.0177236029577729
ENSMUSG00000025777	Gdap1	83.7006276382794	-3.00815944042071	0.879949854997976	-3.41855780000967	0.000629539453511834	0.0177390228234001
ENSMUSG00000027520	Zdbf2	68.2297752399631	-3.02901085438116	0.886035400939471	-3.41861154889463	0.000629415125135531	0.0177390228234001
ENSMUSG00000024127	Prepl	246.467395402503	-2.22058971303024	0.650725609845861	-3.4124824341188	0.000643740756365948	0.0180945061863256
ENSMUSG00000071415	Rpl23	1831.12591945183	1.88953517742624	0.553847742630533	3.41165095022647	0.000645707386182311	0.0181051908872544
ENSMUSG00000036510	Cdh8	53.6770385675085	-3.51956329416254	1.03229113349871	-3.4094677169548	0.000650897810673655	0.0182059946456072
ENSMUSG00000098132	Rassf10	54.9313145370218	-3.30532484919416	0.969872252073441	-3.40800022077946	0.000654408417510245	0.0182594348670585
ENSMUSG00000034758	Tle6	133.48902086943	2.66407098556738	0.782235525638763	3.40571464507693	0.000659911153339399	0.0183680636144127
ENSMUSG00000031155	Pim2	87.9941867983202	-2.92960535595931	0.861094873420391	-3.40218650277466	0.000668490014174408	0.0185615767439376
ENSMUSG00000039485	Tspyl4	106.020030788452	-2.64434842495567	0.777867752804418	-3.39948328674392	0.000675133058487368	0.0187005302511113
ENSMUSG00000062515	Fabp4	303.414322631559	2.97000167611848	0.8741871531285	3.39744374587247	0.000680185710914411	0.0187948652129667
ENSMUSG00000038884	Shfl	98.2686484559187	-2.73625702085095	0.80649903252584	-3.39275921048707	0.000691924319263885	0.0190730442788393
ENSMUSG00000037405	Icam1	266.315641850134	2.16796827110188	0.639199080315168	3.39169491613306	0.000694617368775277	0.019101140752924
ENSMUSG00000023885	Thbs2	61.2939318170659	4.1012335486054	1.21112734587337	3.38629423452405	0.00070843381617181	0.0194342468994055
ENSMUSG00000074240	Cib3	19.4064995313967	-5.89294390641956	1.7436122416368	-3.37973304252992	0.000725562668543553	0.0198564056916523
ENSMUSG00000015222	Map2	305.634080963911	-2.15010107040349	0.637321964230866	-3.37364972663116	0.000741786926674287	0.0202062341867706
ENSMUSG00000021749	Oit1	59.491610058293	3.67732489898901	1.09023791543105	3.3729563491975	0.000743657409607749	0.0202062341867706
ENSMUSG00000021944	Gata4	76.6145438762481	3.09726012291616	0.918176395197947	3.37327352251136	0.000742801247154056	0.0202062341867706
ENSMUSG00000049044	Rapgef4	121.520694717991	-2.74332930716428	0.815393177216548	-3.36442514337561	0.000767032883516179	0.0207543914637251
ENSMUSG00000036402	Gng12	497.245995338081	-2.05322517689932	0.61030362214595	-3.36426837789323	0.00076746873446302	0.0207543914637251
ENSMUSG00000035847	Ids	308.169586939489	-2.26049215761554	0.672544254536087	-3.36110544751408	0.000776311817003952	0.0208249788515894
ENSMUSG00000020340	Cyfip2	354.491369674752	-2.05899662615959	0.612615710040147	-3.36099220508833	0.000776630172989095	0.0208249788515894
ENSMUSG00000023043	Krt18	3626.94538584655	2.03330119743423	0.605018391255258	3.36072626356969	0.000777378285206543	0.0208249788515894
ENSMUSG00000055044	Pdlim1	175.689501169784	2.3109844329221	0.687266115791427	3.36257583463266	0.00077218913337117	0.0208249788515894
ENSMUSG00000005873	Reep5	775.244063237967	1.94945986067868	0.580667642661397	3.35727310677006	0.000787153190526668	0.0210374524831155
ENSMUSG00000066036	Ubr4	744.930725842382	-1.9222333412394	0.574579312257216	-3.3454621498431	0.000821455701576066	0.0219029263233319
ENSMUSG00000007892	Rplp1	3263.83982420346	1.8336433620522	0.548562102517978	3.34263587228413	0.000829867168768413	0.0220756273426227
ENSMUSG00000057058	Skap1	49.3918782392058	-3.32151957407068	0.994219854957156	-3.34083005635993	0.000835283335014963	0.0221680312074204
ENSMUSG00000072966	Gprasp2	116.718573765081	-2.68481438762439	0.804450046557619	-3.33745320683761	0.000845499574000673	0.0223834780263043
ENSMUSG00000040009	Gnaz	71.9530488091613	-2.98900803614013	0.895756280217307	-3.33685412221169	0.000847324089323821	0.0223834780263043
ENSMUSG00000068617	Efcab1	139.346839928165	-2.83384343220042	0.849987809207269	-3.33398126597059	0.000856124237433709	0.0225637177773522
ENSMUSG00000028445	Enho	196.208361065455	-2.85145777045251	0.8565181178253	-3.32912720829813	0.000871186041579221	0.0229077767430923
ENSMUSG00000041798	Gck	137.359619626709	-2.39263346855839	0.71896595364899	-3.3278814614447	0.000875090930184717	0.0229286806548107
ENSMUSG00000020644	Id2	249.066584842386	2.23292936887824	0.671034522187666	3.32759238913459	0.000875999366061817	0.0229286806548107
ENSMUSG00000030683	Sez6l2	316.172553981058	-2.66001154483059	0.800139349721641	-3.3244353571112	0.000885977701794053	0.0231367906930749
ENSMUSG00000097412	1810014B01Rik	38.8292095090356	-3.69029327950684	1.11067165254501	-3.32257807341247	0.00089189708331316	0.0232381952392004
ENSMUSG00000035697	Arhgap45	51.2250370014025	3.65586741565508	1.10113613279974	3.32008668751945	0.000899895001403347	0.0233400039909432
ENSMUSG00000034634	Ly6d	34.3381597242527	4.26304508559883	1.28377643469678	3.32070676044598	0.00089789823574601	0.0233400039909432
ENSMUSG00000038807	Rap1gap2	610.244157139001	-1.94112663934078	0.585318914522146	-3.31635727324055	0.000911991576512306	0.0236001085513797
ENSMUSG00000043384	Gprasp1	400.629411832523	-2.11593762062129	0.638712524002299	-3.31281686377842	0.000923614366354988	0.02384680350417
ENSMUSG00000041608	Entpd3	214.646198807928	-2.49454990145381	0.753296368342021	-3.31151191787136	0.000927932873383348	0.0239042211084667
ENSMUSG00000025492	Ifitm3	227.290339594227	2.35948442976997	0.712972091818377	3.30936435920275	0.00093508062036497	0.0240340991882996
ENSMUSG00000061762	Tac1	39.2707831284675	3.85765613291093	1.16844361650826	3.3015338339038	0.000961577368581192	0.0246595975960642
ENSMUSG00000033590	Myo5c	160.652878215027	2.4700757950008	0.748480182447821	3.30012183745826	0.000966428622297336	0.0246731173101951
ENSMUSG00000024538	Ppic	141.445076709214	2.81302666635237	0.852349620452642	3.30032019590565	0.000965745748341643	0.0246731173101951
ENSMUSG00000024164	C3	553.846506395976	2.08803958373645	0.632967050927638	3.29881244320118	0.00097094760796407	0.0247331564778705
ENSMUSG00000030827	Fgf21	22.5368258946643	8.08449998540044	2.45313764867735	3.29557535825979	0.000982203566569183	0.0249641583556515
ENSMUSG00000024215	Spdef	37.2356882474312	4.01790960289517	1.21945840894072	3.29483119181187	0.000984808198294742	0.0249747359087546
ENSMUSG00000000957	Mmp14	304.695871113987	2.37609987838209	0.721414097709775	3.29366987133372	0.000988885677267145	0.0250225351418462
ENSMUSG00000028195	Ccn1	2206.40964187538	1.98969068148644	0.604238857839263	3.29288766465881	0.00099164086441976	0.0250367379308812
ENSMUSG00000034656	Cacna1a	132.548512624826	-2.45742959584141	0.746499347431695	-3.29193803624359	0.000994995317008822	0.0250586470832901
ENSMUSG00000022619	Mapk8ip2	131.659451671042	-2.45744828552279	0.746627036956448	-3.29140007511694	0.000996900260761805	0.0250586470832901
ENSMUSG00000039126	Prune2	140.551405185261	-2.35313057343588	0.715140338347354	-3.29044587090951	0.00100028744753207	0.0250885282444748
ENSMUSG00000034457	Eda2r	28.022858634746	4.97345709848264	1.5126245412423	3.28796536277138	0.00100914254326443	0.0252551199643282
ENSMUSG00000026627	Pacc1	120.701756393919	-2.48134891900162	0.755450512594966	-3.28459492399867	0.00102129088781925	0.0255032201570968
ENSMUSG00000062997	Rpl35	541.788766202692	1.93634824906976	0.589880387608305	3.28261167814168	0.00102850237383062	0.025626354169863
ENSMUSG00000021253	Tgfb3	199.690797270819	2.1995994128689	0.670199629317866	3.28200631072814	0.00103071298317272	0.025626354169863
ENSMUSG00000059713	Rcan3	163.188239721994	-2.3403158576685	0.713845575264848	-3.27846237164137	0.0010437427853923	0.0258938971019498
ENSMUSG00000041351	Rap1gap	1002.85069302268	2.08885062495113	0.638025267032796	3.27393088155514	0.00106062551037844	0.0262556579705829
ENSMUSG00000006445	Epha2	397.64694734468	2.26937543901243	0.693779443986719	3.27103297551127	0.00107155414921409	0.0264687791143531
ENSMUSG00000047675	Rps8	2002.18956774334	1.80717272137596	0.552882458989625	3.26863819242612	0.00108066391066996	0.0265787425615637
ENSMUSG00000010080	Epn3	150.05149049616	2.58508175180273	0.790772538266575	3.26905858095351	0.00107905958555349	0.0265787425615637
ENSMUSG00000035506	Slc12a8	73.2696687324382	2.95286395877294	0.903728375786954	3.26742419280752	0.00108530928037562	0.026635590339025
ENSMUSG00000026153	Fam135a	200.668118739279	-2.19409533924649	0.672485929154463	-3.26266356532573	0.00110370460923832	0.0270289206022053
ENSMUSG00000028111	Ctsk	46.2614276314957	4.11417724457407	1.26149824857522	3.26134201868356	0.00110886202828536	0.0270970738046949
ENSMUSG00000029378	Areg	29.8925158715104	4.47228553553565	1.37187177529364	3.2599880076827	0.0011141692463722	0.0271685885461528
ENSMUSG00000026278	Bok	89.8370138875011	2.65135097924834	0.813548907070537	3.25899396607321	0.00111808045861811	0.0272058298374198
ENSMUSG00000038156	Spon1	131.304727646372	3.25190072597748	0.998320807387503	3.25737047842101	0.00112449563178996	0.0273037109574191
ENSMUSG00000041907	Gpr45	45.7137003464159	-3.4759735242329	1.06869615302937	-3.25253676115496	0.00114379799482712	0.0275160635292079
ENSMUSG00000017943	Gdap1l1	68.8604406523989	-2.9412485496356	0.903833832987013	-3.25419169131486	0.0011371551890284	0.0275160635292079
ENSMUSG00000047281	Sfn	561.867491132798	2.10451824976174	0.646964517569344	3.25291139252652	0.00114229111032364	0.0275160635292079
ENSMUSG00000020051	Pah	361.34516759403	2.22394626273471	0.683835718254806	3.25216452338928	0.00114529707118592	0.0275160635292079
ENSMUSG00000061911	Myt1l	48.6698470394849	-3.32573237054866	1.02232837311524	-3.25309602864146	0.00114154912140305	0.0275160635292079
ENSMUSG00000036781	Rps27l	396.318537423775	1.97408210496678	0.607178199539424	3.25124009140022	0.00114902780341818	0.0275477001945553
ENSMUSG00000023913	Pla2g7	37.4904818938746	6.43093233040435	1.98264662987301	3.2436099471827	0.00118025249569019	0.0282369842365125
ENSMUSG00000034463	Scara3	353.758304853259	2.00201742897653	0.617940376837624	3.23982297324876	0.00119603929446006	0.0283767160673143
ENSMUSG00000041654	Slc39a11	166.495139921866	2.28708480195949	0.705742772406291	3.24067761142133	0.00119245960466456	0.0283767160673143
ENSMUSG00000034111	Tmed8	146.485280812796	-2.38485916962266	0.735998363068259	-3.24030499154993	0.0011940191207216	0.0283767160673143
ENSMUSG00000024867	Pip5k1b	127.093556800849	-2.36691205196577	0.730185646959909	-3.24152092254933	0.00118893706346072	0.0283767160673143
ENSMUSG00000001249	Hpn	137.19776705259	2.50733205921886	0.774668647017856	3.23665101055919	0.00120941217795057	0.0286344642630122
ENSMUSG00000007872	Id3	174.795663886627	2.44778823211154	0.756886452266929	3.23402304900588	0.0012205960447264	0.0288394245598709
ENSMUSG00000060791	Gmfg	19.3503335397682	7.92221973578521	2.45080209614764	3.23250079973327	0.00122711792375516	0.0288898940872707
ENSMUSG00000032554	Trf	166.370798991235	3.13432642089546	0.969676260859866	3.23234315143084	0.0012277951833444	0.0288898940872707
ENSMUSG00000026385	Dbi	411.095660745668	1.96959735945801	0.609634791418037	3.23078240806539	0.00123451881281903	0.0289594979035425
ENSMUSG00000019997	Ccn2	172.768041536272	2.31260865633919	0.715871685304492	3.23047929372362	0.00123582855582065	0.0289594979035425
ENSMUSG00000021198	Unc79	78.7773293668602	-2.78228183098363	0.86216358166443	-3.22709273524678	0.00125054923237376	0.0292444013111667
ENSMUSG00000020847	Rph3al	156.122191744512	-2.26261016425732	0.701345487735117	-3.22609926751515	0.00125489824892029	0.0292860916496489
ENSMUSG00000064215	Ifi27	364.918634996511	2.03253065313783	0.630476581221796	3.22380039746917	0.00126501540903194	0.029461950709944
ENSMUSG00000056737	Capg	137.432500224475	2.69779452129383	0.837161757913528	3.22254868404117	0.00127055572112847	0.0294706948973944
ENSMUSG00000035504	Reep6	71.0647446145233	-2.78589030167708	0.864497699124	-3.22255374942009	0.00127053325576548	0.0294706948973944
ENSMUSG00000049775	Tmsb4x	1896.50981572352	2.10119419328817	0.652183265821836	3.22178489299383	0.00127394739552731	0.0294894273382508
ENSMUSG00000020917	Acly	1454.1273893508	-1.85317194970936	0.575351364062183	-3.22093952576268	0.0012777110589989	0.0295166773386548
ENSMUSG00000032338	Hcn4	27.0816306799176	-4.10500979181721	1.27486210557531	-3.21996377009319	0.00128206798527952	0.0295574946424442
ENSMUSG00000068874	Selenbp1	184.352862425331	2.46578753174253	0.766062134444211	3.21878268207513	0.00128736010330735	0.0296196643123861
ENSMUSG00000026994	Galnt3	55.4235292802939	3.18400723918447	0.99042477271399	3.21478958009053	0.00130540173571365	0.0296557418133955
ENSMUSG00000027765	P2ry1	59.1570213447889	-2.94824588404865	0.916451073870898	-3.21702485610702	0.00129527376502546	0.0296557418133955
ENSMUSG00000004891	Nes	134.50472188729	2.36078302800469	0.734063457603395	3.21604760944276	0.0012996926855549	0.0296557418133955
ENSMUSG00000047501	Cldn4	2436.00049378098	1.93082875987072	0.600891645660152	3.21327276525781	0.0013123159495062	0.0296557418133955
ENSMUSG00000039419	Cntnap2	36.3290564017471	-3.7878778674207	1.17849750952448	-3.21415856784382	0.00130827403337071	0.0296557418133955
ENSMUSG00000030826	Bcat2	294.868714862099	2.16227706645294	0.672755081324749	3.21406277927342	0.00130871056183787	0.0296557418133955
ENSMUSG00000019851	Perp	191.093001593014	2.35087101263971	0.731493091750116	3.21379796904874	0.0013099180567413	0.0296557418133955
ENSMUSG00000020131	Pcsk4	59.1570213447889	-2.94824588404865	0.916451073870898	-3.21702485610702	0.00129527376502546	0.0296557418133955
ENSMUSG00000023484	Prph	112.10863751887	2.61896138698995	0.814828547951049	3.21412571218268	0.00130842374831907	0.0296557418133955
ENSMUSG00000028986	Klhl7	210.675198806557	-2.2099358310822	0.689008685550901	-3.2074136036692	0.0013393428335732	0.0302066806654889
ENSMUSG00000021587	Pcsk1	650.047234828386	-2.4552767594462	0.765852655459975	-3.20593882118428	0.00134622607110662	0.0303020353520094
ENSMUSG00000026204	Ptprn	573.885694550257	-2.37289577548204	0.740804776605682	-3.20313239117395	0.00135941471250706	0.0305309806512929
ENSMUSG00000006575	Rundc3a	245.955558439639	-2.30887983388102	0.720930521512359	-3.20263848593548	0.0013617480854809	0.0305309806512929
ENSMUSG00000039431	Mtmr7	108.239031678527	-2.52822140994352	0.792093899383202	-3.19182032826187	0.00141379247215689	0.0316356856710872
ENSMUSG00000106847	Peg13	153.629680709816	-2.25055237795058	0.705600222630978	-3.18955735240407	0.00142490862148827	0.0318220297229434
ENSMUSG00000023033	Scn8a	39.4757462838903	-3.40120243366937	1.06713137069027	-3.18723872906979	0.00143638164577374	0.0320156002765037
ENSMUSG00000079657	Rab26	44.6609922282538	3.41580202250295	1.07233587742033	3.18538444383694	0.00144561824507748	0.0321586655220745
ENSMUSG00000061983	Rps12	2466.81683601312	1.7497646234875	0.549571986463381	3.18386793101961	0.00145321298829118	0.0322647210552119
ENSMUSG00000026208	Des	75.2818373956974	2.72675752127496	0.856984867129489	3.18180358354327	0.00146361041145823	0.0323696163092274
ENSMUSG00000020282	Rhbdf1	212.380087962675	2.20382718651044	0.69262517028594	3.1818468069831	0.00146339200865543	0.0323696163092274
ENSMUSG00000060802	B2m	858.671602217473	1.96500138746275	0.618520620495937	3.17693755446211	0.00148839079925873	0.0328034600373589
ENSMUSG00000042745	Id1	195.30999109268	2.22445631686701	0.700243749377597	3.17668857286364	0.00148966908132675	0.0328034600373589
ENSMUSG00000017493	Igfbp4	264.366321683825	2.65010757560772	0.834347344302083	3.17626417067881	0.00149185031189881	0.0328034600373589
ENSMUSG00000032855	Pkd1	348.624093373523	-1.99333105659495	0.627998628523736	-3.17410097101767	0.00150301395077724	0.0329853753966728
ENSMUSG00000034394	Lif	100.060251314391	2.53070276868175	0.797886491138868	3.17175788384327	0.00151519272708591	0.0331888280259202
ENSMUSG00000076617	Ighm	120.798973418429	2.38588197535124	0.752706463844296	3.16973759354453	0.00152576659925075	0.0332926356226569
ENSMUSG00000067629	Syngap1	104.66061840476	-2.45192996004253	0.773464694345101	-3.17006060906063	0.0015240714362701	0.0332926356226569
ENSMUSG00000027597	Ahcy	357.907582686555	2.11070808836655	0.666673533763335	3.16602952040367	0.00154535109774614	0.0335915175761503
ENSMUSG00000024640	Psat1	149.586093186085	2.38394459187584	0.752942006939504	3.16617291890235	0.00154458944333344	0.0335915175761503
ENSMUSG00000047507	Baiap3	194.871118140395	-2.79228636771586	0.882807562792624	-3.16296153929957	0.00156172962571441	0.0338830009289978
ENSMUSG00000047945	Marcksl1	170.122440916317	2.31167565914634	0.731161335793153	3.16164920925239	0.00156878423463857	0.033971471889365
ENSMUSG00000024743	Syt7	300.469772031854	-1.97792214194382	0.626193935853078	-3.15864148260915	0.00158506350489996	0.0342589862081788
ENSMUSG00000022500	Litaf	244.639657487821	2.04365418188546	0.647241258416459	3.15748440834175	0.00159136746661172	0.0343302183912532
ENSMUSG00000041842	Fhdc1	58.7849210156128	-2.8765957127848	0.911933391146561	-3.15439235004664	0.00160832701417181	0.0346306186523182
ENSMUSG00000035713	Usp35	94.5677138872634	-2.6979321604489	0.855699945607139	-3.15289509400945	0.00161659891661025	0.0346320071238444
ENSMUSG00000006731	B4galnt1	75.2453886844383	2.78039397577535	0.881602641843469	3.15379496817458	0.00161162269224654	0.0346320071238444
ENSMUSG00000021390	Ogn	44.2861253548183	3.61522437870842	1.1466953065409	3.15273321351077	0.00161749560085954	0.0346320071238444
ENSMUSG00000017723	Wfdc2	82.2076442241222	2.72673350261099	0.865189883871275	3.15160123048397	0.00162377865563489	0.0347014270001973
ENSMUSG00000029675	Eln	561.427972623766	1.85628661703898	0.58916101464506	3.15072886850346	0.00162863600455296	0.0347386227925688
ENSMUSG00000018920	Cxcl16	264.638368045646	2.05133650934622	0.65117733386849	3.15019642523446	0.00163160723946871	0.0347386227925688
ENSMUSG00000024782	Ak3	229.760830104744	2.10901194562705	0.66966223233699	3.14936671621306	0.00163624727486309	0.0347725398523978
ENSMUSG00000026589	Sec16b	88.7781113379259	-2.58612323020489	0.822498521192964	-3.14422842542493	0.00166525397192355	0.0353231939174564
ENSMUSG00000025511	Tspan4	60.1036375640503	2.91556022056982	0.929880237538008	3.13541475866741	0.00171611293340985	0.0363344727199875
ENSMUSG00000047139	Cd24a	815.49678251543	1.79491263150216	0.573041287612205	3.13225708217526	0.00173467908791375	0.0366595513912439
ENSMUSG00000026483	Fam129a	182.472627029803	2.23790465221325	0.715508348305351	3.12771284571818	0.00176172209017208	0.0370305131827586
ENSMUSG00000006219	Fblim1	71.0625982260543	2.78111402420474	0.889196198760975	3.12767196719914	0.00176196710990518	0.0370305131827586
ENSMUSG00000033715	Akr1c14	119.523144391183	-2.51683862878178	0.804457213872275	-3.12861714132304	0.00175630988220379	0.0370305131827586
ENSMUSG00000032348	Gsta4	71.662277672798	2.87140729033261	0.918856358795607	3.12497950615079	0.00177817447758453	0.0373024395922695
ENSMUSG00000059981	Taok2	346.103114783984	-1.92635958282614	0.616757931856321	-3.123364100123	0.00178796413523461	0.0374389847913712
ENSMUSG00000031825	Crispld2	78.3579083813073	2.80298996647975	0.898082352975352	3.12108344762975	0.00180186966740034	0.0376610561252248
ENSMUSG00000028804	Csmd2	21.2608726229764	-4.52974867853835	1.45239387281525	-3.11881560733805	0.00181579557882758	0.0377447343271044
ENSMUSG00000056222	Spock1	73.1083169187972	-2.81905902786743	0.903850862428137	-3.11894267633292	0.00181501269009092	0.0377447343271044
ENSMUSG00000037095	Lrg1	46.9403729399219	3.19740464559588	1.02500915797869	3.11939129587987	0.00181225116644972	0.0377447343271044
ENSMUSG00000028378	Ptgr1	114.172956713896	2.35751349628079	0.757077517924523	3.11396579671756	0.00184590886926962	0.038231419266978
ENSMUSG00000035557	Krt17	159.080244557895	2.40145383426907	0.771101990127372	3.11431414393366	0.00184373072220787	0.038231419266978
ENSMUSG00000026981	Il1rn	32.878225962392	4.20937477951221	1.35208961750573	3.11323652294399	0.00185047653346396	0.038256590941831
ENSMUSG00000066456	Hmgn3	110.935269311956	-2.72115251293977	0.874356795667936	-3.11217631797673	0.00185713544446658	0.0383248276532596
ENSMUSG00000020810	Cygb	55.5563888490826	3.47848545325143	1.12219903445599	3.09970455012707	0.00193713767323297	0.0399036374132395
ENSMUSG00000025151	Maged1	2202.26337348191	-1.76547376234569	0.571666298644062	-3.08829428380372	0.00201309014246923	0.0413934859565024
ENSMUSG00000069515	Lyz1	31.16090155174	4.12544958202425	1.33640362868381	3.08697873417726	0.00202202061654142	0.0415023368272855
ENSMUSG00000044365	Cxxc4	68.6020451110508	-2.86878582547777	0.930936716509669	-3.08161207373324	0.00205882956191792	0.0419560052867988
ENSMUSG00000022132	Cldn10	61.3595056433547	2.92913408413972	0.950514415078293	3.081630365278	0.00205870306623578	0.0419560052867988
ENSMUSG00000020758	Itgb4	232.726380522108	2.113237564887	0.685460719245606	3.08294480712586	0.00204963165104791	0.0419560052867988
ENSMUSG00000073418	C4b	68.2189818863449	2.95267518254454	0.958001282182918	3.08212028257052	0.00205531768148849	0.0419560052867988
ENSMUSG00000030144	Clec4d	19.0303837423586	7.91349932062757	2.56877550186198	3.08065041685872	0.00206548997699835	0.042016705200544
ENSMUSG00000031144	Syp	246.20950848689	-2.07362811991051	0.673596363580615	-3.07844316273887	0.0020808521885184	0.0422538882124056
ENSMUSG00000064254	Ethe1	56.5270645334858	3.32523027570868	1.08071453755483	3.07688123010927	0.00209178628921042	0.0423252927880662
ENSMUSG00000020467	Efemp1	125.93120465219	2.28607919992716	0.742878886982264	3.07732423142851	0.00208867977626802	0.0423252927880662
ENSMUSG00000024529	Lox	86.601823961292	3.240555671196	1.05347701921416	3.07605729607019	0.00209757533688518	0.0423673092823606
ENSMUSG00000019796	Lrp11	188.933136102586	-2.28188378221442	0.742389277134333	-3.0737025068878	0.00211420143904757	0.0426276798982523
ENSMUSG00000025362	Rps26	1052.21172571008	1.73382344347671	0.564508529145783	3.07138573459704	0.00213067698289075	0.0428841018143726
ENSMUSG00000054136	Adm2	29.9768268034374	4.03129772898027	1.31524754630864	3.06504865969487	0.00217634585410495	0.0437261600124044
ENSMUSG00000030838	Ush1c	100.785012009449	-2.4249813209602	0.791903055585437	-3.06221993191763	0.00219701963419153	0.0439866457287609
ENSMUSG00000021728	Emb	299.817102592333	-2.24918357064795	0.734438938698538	-3.06245141990103	0.00219532106416755	0.0439866457287609
ENSMUSG00000034612	Chst11	97.5544288707018	-2.58593798930874	0.845651206798768	-3.05792502691253	0.00222875329595802	0.0444659661074702
ENSMUSG00000024521	Pmaip1	71.7552355698742	2.65177904455438	0.867105754912323	3.05819564629982	0.00222674144430098	0.0444659661074702
ENSMUSG00000024912	Fosl1	46.3412807104124	3.30467038691154	1.08184087956387	3.05467324200558	0.00225305847481525	0.0448724316135979
ENSMUSG00000013033	Adgrl1	135.308744333666	-2.20361970228083	0.721715015205563	-3.05331004046408	0.00226331965752139	0.0449982646892581
ENSMUSG00000026442	Nfasc	123.606091639045	-2.24353913149709	0.734968245976386	-3.05256607177173	0.0022689377512141	0.0450315088988788
ENSMUSG00000000740	Rpl13	2123.42377138751	1.67974730586814	0.551793994905229	3.04415655367296	0.00233333682084561	0.0462292357630037
ENSMUSG00000030208	Emp1	408.948763142387	2.39218631432902	0.786293877332384	3.04235653270615	0.0023473368324834	0.0463456884641878
ENSMUSG00000037386	Rims2	47.3408334042512	-2.99258887884929	0.983535462067099	-3.04268528616117	0.00234477416158218	0.0463456884641878
ENSMUSG00000035112	Wnk4	65.9889439750801	-2.67697430006462	0.880465838070215	-3.04040677595391	0.00236258819236775	0.0465662460298804
ENSMUSG00000059430	Actg2	34.3250549060932	3.88859477278557	1.2792993232115	3.03962857028941	0.00236870075418736	0.0466062293220452
ENSMUSG00000000983	Wfdc18	63.539291277911	2.74617301040597	0.904060562884989	3.03759850074925	0.00238471452903265	0.0468405545702593
ENSMUSG00000029657	Hsph1	766.057163256056	-1.76669142358632	0.581724580195631	-3.03698946843915	0.00238953804309355	0.0468546531748858
ENSMUSG00000036880	Acaa2	275.200958184317	1.93779680354561	0.638478875502027	3.03502101306319	0.00240518928868276	0.04708065207967
ENSMUSG00000038170	Pde4dip	254.579547256668	-1.93824789232059	0.638844867058389	-3.03398836284841	0.00241343739356045	0.0471612115330683
ENSMUSG00000079435	Rpl36a	613.56843739827	1.76586138545928	0.583468944026429	3.02648736241786	0.00247413163103306	0.0479224417530813
ENSMUSG00000042677	Zc3h12a	153.308361862726	2.1773781123963	0.719470279022103	3.02636283371673	0.0024751509354352	0.0479224417530813
ENSMUSG00000046447	Camk2n1	240.703158890292	-1.95062256765077	0.644247861043094	-3.0277517173166	0.00246380423527717	0.0479224417530813
ENSMUSG00000042010	Acacb	72.2281054106304	2.71534575478097	0.8967037564428	3.02814138478986	0.00246062934750688	0.0479224417530813
ENSMUSG00000054342	Kcnn4	100.265321889504	2.40779877795523	0.795665882325484	3.02614304752893	0.00247695088821951	0.0479224417530813
ENSMUSG00000046718	Bst2	105.120101999915	2.33730570242678	0.772391053549976	3.02606521875716	0.00247758855891325	0.0479224417530813
ENSMUSG00000026748	Plxdc2	73.5756080180913	3.24185808557378	1.07175386785744	3.02481584886149	0.00248784554030946	0.0480394133773461
ENSMUSG00000046402	Rbp1	91.9594549855952	3.256760631123	1.07753775026202	3.02240977667008	0.00250770825402308	0.0483411597887016
ENSMUSG00000037805	Rpl10a	1291.80562986418	1.69512794620423	0.561219303860891	3.02043770508721	0.00252409624956698	0.0485750192243817
ENSMUSG00000035385	Ccl2	224.101105412897	6.66294500977611	2.20727023220853	3.01863583015359	0.00253915548768873	0.0487825630058987
ENSMUSG00000026656	Fcgr2b	42.1264993937795	4.24733379660268	1.40863386841973	3.01521487721117	0.00256797255228904	0.0492532819608782
ENSMUSG00000004698	Hdac9	45.0610350172605	-3.03122565456614	1.00642278909675	-3.01188097825827	0.00259634375348966	0.0497138840852752
ENSMUSG00000022587	Ly6e	1471.97838567352	1.68276103166224	0.559107778414262	3.00972566762508	0.00261483748839827	0.0499841296777237
